,Application Time,User Mark,Headset Position x,Headset Position y,Headset Position z,Headset Position error,Headset Orientation Quaternion x,Headset Orientation Quaternion y,Headset Orientation Quaternion z,Headset Orientation Quaternion w,Headset Orientation Quaternion error,Combined Gaze Ray pos x,Combined Gaze Ray pos y,Combined Gaze Ray pos z,Combined Gaze Ray dir x,Combined Gaze Ray dir y,Combined Gaze Ray dir z,Combined Gaze Ray error,Gaze Depth,Gaze Depth error,Eye Ray left pos x,Eye Ray left pos y,Eye Ray left pos z,Eye Ray left dir x,Eye Ray left dir y,Eye Ray left dir z,Eye Ray left error,Eye Ray right pos x,Eye Ray right pos y,Eye Ray right pos z,Eye Ray right dir x,Eye Ray right dir y,Eye Ray right dir z,Eye Ray right error,Eye Ray Raw left pos x,Eye Ray Raw left pos y,Eye Ray Raw left pos z,Eye Ray Raw left dir x,Eye Ray Raw left dir y,Eye Ray Raw left dir z,Eye Ray Raw left error,Eye Ray Raw right pos x,Eye Ray Raw right pos y,Eye Ray Raw right pos z,Eye Ray Raw right dir x,Eye Ray Raw right dir y,Eye Ray Raw right dir z,Eye Ray Raw right error,Eye State left,Eye State left error,Eye State right,Eye State right error,Pupil Radius (millimeters) left,Pupil Radius (millimeters) left error,Pupil Radius (millimeters) right,Pupil Radius (millimeters) right error,Gazed Object,Gazed Object error,Eye Torsion (degrees) left,Eye Torsion (degrees) left error,Eye Torsion (degrees) right,Eye Torsion (degrees) right error,User Presence,User Presence error,User Attention Shift,User Attention Shift error,IPD (millimeters),IPD (millimeters) error,IOD (millimeters),IOD (millimeters) error,Eyeball Radius (millimiters) left,Eyeball Radius (millimiters) left error,Eyeball Radius (millimiters) right,Eyeball Radius (millimiters) right error,Screen Gaze left x,Screen Gaze left y,Screen Gaze left error,Screen Gaze right x,Screen Gaze right y,Screen Gaze right error,Eye Shape left point 0 x,Eye Shape left point 0 y,Eye Shape left point 1 x,Eye Shape left point 1 y,Eye Shape left point 2 x,Eye Shape left point 2 y,Eye Shape left point 3 x,Eye Shape left point 3 y,Eye Shape left point 4 x,Eye Shape left point 4 y,Eye Shape left point 5 x,Eye Shape left point 5 y,Eye Shape left point 6 x,Eye Shape left point 6 y,Eye Shape left point 7 x,Eye Shape left point 7 y,Eye Shape left point 8 x,Eye Shape left point 8 y,Eye Shape left point 9 x,Eye Shape left point 9 y,Eye Shape left point 10 x,Eye Shape left point 10 y,Eye Shape left point 11 x,Eye Shape left point 11 y,Eye Shape left error,Eye Shape right point 0 x,Eye Shape right point 0 y,Eye Shape right point 1 x,Eye Shape right point 1 y,Eye Shape right point 2 x,Eye Shape right point 2 y,Eye Shape right point 3 x,Eye Shape right point 3 y,Eye Shape right point 4 x,Eye Shape right point 4 y,Eye Shape right point 5 x,Eye Shape right point 5 y,Eye Shape right point 6 x,Eye Shape right point 6 y,Eye Shape right point 7 x,Eye Shape right point 7 y,Eye Shape right point 8 x,Eye Shape right point 8 y,Eye Shape right point 9 x,Eye Shape right point 9 y,Eye Shape right point 10 x,Eye Shape right point 10 y,Eye Shape right point 11 x,Eye Shape right point 11 y,Eye Shape right error,Pupil Shape left center x,Pupil Shape left center y,Pupil Shape left size x,Pupil Shape left size y,Pupil Shape left angle (degrees),Pupil Shape left error,Pupil Shape right center x,Pupil Shape right center y,Pupil Shape right size x,Pupil Shape right size y,Pupil Shape right angle (degrees),Pupil Shape right error
,0.9101,,0.00277,0.15364,0.04988,,-0.03332,-0.00028,-0.00920,0.99940,,0.00000,0.00000,0.00000,-0.18038,-0.03080,0.98311,,0.51929,,-0.03150,0.00000,0.00000,-0.14355,-0.01957,0.98945,,0.03150,0.00000,0.00000,-0.21666,-0.04200,0.97534,,-0.03150,0.00000,0.00000,-0.14077,-0.02792,0.98965,,0.03150,0.00000,0.00000,-0.21168,-0.04232,0.97642,,Opened,,Opened,,1.87,,1.82,,,,1.981,,3.372,,1,,0,,66.19,,67.85,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.15344,-0.01982,,-0.22548,-0.04349,,222.64,163.78,197.68,166.20,172.71,169.99,147.75,172.13,122.78,171.31,97.81,167.85,72.85,163.74,97.81,133.03,122.78,116.62,147.75,111.61,172.71,116.95,197.68,133.45,,90.14,168.59,117.20,169.02,144.25,169.43,171.30,169.65,198.35,169.65,225.41,169.53,252.46,169.48,225.41,134.57,198.35,116.32,171.30,108.77,144.25,111.16,117.20,127.91,,144.79,140.81,24.47,26.80,15.625,,155.71,137.06,24.52,25.92,19.201,
,0.9246,,0.00276,0.15364,0.04987,,-0.03335,-0.00031,-0.00918,0.99940,,0.00000,0.00000,0.00000,-0.17428,-0.03512,0.98407,,0.54073,,-0.03150,0.00000,0.00000,-0.13411,-0.03261,0.99043,,0.03150,0.00000,0.00000,-0.21190,-0.04173,0.97640,,-0.03150,0.00000,0.00000,-0.12217,-0.04980,0.99126,,0.03150,0.00000,0.00000,-0.20307,-0.04242,0.97824,,Opened,,Opened,,1.87,,1.81,,,,2.076,,3.121,,1,,0,,66.24,,68.36,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.14585,-0.02901,,-0.22103,-0.04338,,222.64,163.78,197.68,166.20,172.71,169.99,147.75,172.13,122.78,171.31,97.81,167.85,72.85,163.74,97.81,133.03,122.78,116.62,147.75,111.61,172.71,116.95,197.68,133.45,,90.14,168.59,117.20,169.02,144.25,169.43,171.30,169.65,198.35,169.65,225.41,169.53,252.46,169.48,225.41,134.57,198.35,116.32,171.30,108.77,144.25,111.16,117.20,127.91,,145.20,140.78,24.57,26.65,10.578,,156.20,137.15,24.56,25.69,30.958,
,0.9388,,0.00276,0.15364,0.04986,,-0.03336,-0.00033,-0.00921,0.99940,,0.00000,0.00000,0.00000,-0.16938,-0.04187,0.98466,,0.53958,,-0.03150,0.00000,0.00000,-0.12548,-0.04797,0.99094,,0.03150,0.00000,0.00000,-0.21079,-0.04192,0.97663,,-0.03150,0.00000,0.00000,-0.11928,-0.06440,0.99077,,0.03150,0.00000,0.00000,-0.20756,-0.04494,0.97719,,Opened,,Opened,,1.90,,1.86,,,,1.583,,3.269,,1,,0,,66.24,,68.25,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.13742,-0.04198,,-0.21986,-0.04356,,222.64,163.78,197.68,166.20,172.71,169.99,147.75,172.13,122.78,171.31,97.81,167.85,72.85,163.74,97.81,133.03,122.78,116.62,147.75,111.61,172.71,116.95,197.68,133.45,,90.14,168.59,117.20,169.02,144.25,169.43,171.30,169.65,198.35,169.65,225.41,169.53,252.46,169.48,225.41,134.57,198.35,116.32,171.30,108.77,144.25,111.16,117.20,127.91,,142.62,141.71,24.91,27.13,24.518,,153.43,138.30,24.48,27.10,36.204,
,0.9532,,0.00278,0.15364,0.04986,,-0.03337,-0.00034,-0.00926,0.99940,,0.00000,0.00000,0.00000,-0.17250,-0.04937,0.98377,,0.53786,,-0.03150,0.00000,0.00000,-0.13379,-0.06506,0.98887,,0.03150,0.00000,0.00000,-0.21123,-0.04249,0.97651,,-0.03150,0.00000,0.00000,-0.14307,-0.08453,0.98610,,0.03150,0.00000,0.00000,-0.21550,-0.04825,0.97531,,Opened,,Opened,,1.90,,1.86,,,,1.542,,3.572,,1,,0,,66.23,,68.44,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.14491,-0.05580,,-0.22035,-0.04409,,224.46,163.78,199.05,167.31,173.65,171.23,148.24,173.28,122.84,172.48,97.43,169.05,72.03,164.45,97.43,133.47,122.84,116.99,148.24,112.20,173.65,117.89,199.05,134.43,,90.14,168.59,117.20,169.02,144.25,169.43,171.30,169.65,198.35,169.65,225.41,169.53,252.46,169.48,225.41,134.57,198.35,116.32,171.30,108.77,144.25,111.16,117.20,127.91,,141.66,142.03,24.62,27.53,25.268,,152.59,138.58,24.84,26.78,20.974,
,0.9674,,0.00278,0.15364,0.04986,,-0.03337,-0.00035,-0.00929,0.99940,,0.00000,0.00000,0.00000,-0.17481,-0.05398,0.98312,,0.55228,,-0.03150,0.00000,0.00000,-0.13625,-0.07031,0.98818,,0.03150,0.00000,0.00000,-0.21258,-0.04371,0.97616,,-0.03150,0.00000,0.00000,-0.14328,-0.08584,0.98595,,0.03150,0.00000,0.00000,-0.22049,-0.05094,0.97406,,Opened,,Opened,,1.91,,1.87,,,,2.112,Data_LowAccuracy,3.832,,1,,0,,66.26,,68.41,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.14792,-0.06159,,-0.22182,-0.04522,,224.46,163.78,199.05,167.31,173.65,171.23,148.24,173.28,122.84,172.48,97.43,169.05,72.03,164.45,97.43,133.47,122.84,116.99,148.24,112.20,173.65,117.89,199.05,134.43,,90.14,168.59,117.20,169.02,144.25,169.43,171.30,169.65,198.35,169.65,225.41,169.53,252.46,169.48,225.41,134.57,198.35,116.32,171.30,108.77,144.25,111.16,117.20,127.91,,141.70,142.17,25.10,27.32,22.237,,152.79,138.78,24.66,27.05,18.027,
,0.9822,,0.00278,0.15365,0.04985,,-0.03339,-0.00037,-0.00927,0.99940,,0.00000,0.00000,0.00000,-0.17572,-0.06177,0.98250,,0.54162,,-0.03150,0.00000,0.00000,-0.13427,-0.08445,0.98734,,0.03150,0.00000,0.00000,-0.21458,-0.04562,0.97564,,-0.03150,0.00000,0.00000,-0.13119,-0.10519,0.98576,,0.03150,0.00000,0.00000,-0.22366,-0.05440,0.97315,,Opened,,Opened,,1.93,,1.87,,,,2.027,Data_LowAccuracy,4.038,,1,,0,,66.24,,68.48,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.14660,-0.07361,,-0.22398,-0.04695,,224.46,163.78,199.05,167.31,173.65,171.23,148.24,173.28,122.84,172.48,97.43,169.05,72.03,164.45,97.43,133.47,122.84,116.99,148.24,112.20,173.65,117.89,199.05,134.43,,90.14,168.59,117.20,169.02,144.25,169.43,171.30,169.65,198.35,169.65,225.41,169.53,252.46,169.48,225.41,134.57,198.35,116.32,171.30,108.77,144.25,111.16,117.20,127.91,,142.38,142.13,25.23,27.58,16.268,,153.44,138.72,24.78,27.27,26.144,
,0.9963,,0.00276,0.15365,0.04985,,-0.03342,-0.00040,-0.00922,0.99940,,0.00000,0.00000,0.00000,-0.17763,-0.07188,0.98147,,0.55027,,-0.03150,0.00000,0.00000,-0.12936,-0.09335,0.98719,,0.03150,0.00000,0.00000,-0.22919,-0.05823,0.97164,,-0.03150,0.00000,0.00000,-0.11786,-0.10384,0.98759,,0.03150,0.00000,0.00000,-0.24506,-0.07173,0.96685,,Opened,,Opened,,1.92,,1.88,,,,2.012,Data_LowAccuracy,4.060,,1,,0,,66.26,,68.52,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.14189,-0.08297,,-0.23935,-0.05818,,224.46,163.78,199.05,167.31,173.65,171.23,148.24,173.28,122.84,172.48,97.43,169.05,72.03,164.45,97.43,133.47,122.84,116.99,148.24,112.20,173.65,117.89,199.05,134.43,,90.14,168.59,117.20,169.02,144.25,169.43,171.30,169.65,198.35,169.65,225.41,169.53,252.46,169.48,225.41,134.57,198.35,116.32,171.30,108.77,144.25,111.16,117.20,127.91,,142.87,142.07,24.92,27.78,21.015,,154.09,138.76,25.03,27.01,20.321,
,1.0103,,0.00275,0.15365,0.04983,,-0.03347,-0.00038,-0.00919,0.99940,,0.00000,0.00000,0.00000,-0.17815,-0.07533,0.98112,,0.55746,,-0.03150,0.00000,0.00000,-0.12729,-0.09423,0.98738,,0.03150,0.00000,0.00000,-0.23210,-0.06267,0.97067,,-0.03150,0.00000,0.00000,-0.11774,-0.09853,0.98814,,0.03150,0.00000,0.00000,-0.23670,-0.07210,0.96890,,Opened,,Opened,,1.94,,1.89,,,,2.195,,4.504,Data_LowAccuracy,1,,0,,66.27,,68.39,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.13966,-0.08437,,-0.24317,-0.06277,,224.46,163.78,199.05,167.31,173.65,171.23,148.24,173.28,122.84,172.48,97.43,169.05,72.03,164.45,97.43,133.47,122.84,116.99,148.24,112.20,173.65,117.89,199.05,134.43,,90.14,168.59,117.20,169.02,144.25,169.43,171.30,169.65,198.35,169.65,225.41,169.53,252.46,169.48,225.41,134.57,198.35,116.32,171.30,108.77,144.25,111.16,117.20,127.91,,143.42,141.85,25.02,28.22,17.897,,154.63,138.77,25.17,27.39,28.196,
,1.0246,,0.00275,0.15366,0.04982,,-0.03350,-0.00036,-0.00918,0.99940,,0.00000,0.00000,0.00000,-0.17698,-0.07673,0.98122,,0.55484,,-0.03150,0.00000,0.00000,-0.12040,-0.09583,0.98809,,0.03150,0.00000,0.00000,-0.23251,-0.06339,0.97053,,-0.03150,0.00000,0.00000,-0.10327,-0.10002,0.98961,,0.03150,0.00000,0.00000,-0.23622,-0.06989,0.96918,,Opened,,Opened,,1.94,,1.90,,,,2.115,Data_LowAccuracy,4.456,,1,,0,,66.27,,68.46,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.13294,-0.08626,,-0.24380,-0.06356,,227.29,168.90,201.83,170.78,176.38,172.85,150.92,173.30,125.46,171.36,100.00,167.22,74.54,162.12,100.00,131.66,125.46,115.75,150.92,111.26,176.38,117.30,201.83,135.29,,90.14,168.59,117.20,169.02,144.25,169.43,171.30,169.65,198.35,169.65,225.41,169.53,252.46,169.48,225.41,134.57,198.35,116.32,171.30,108.77,144.25,111.16,117.20,127.91,,144.04,141.79,25.15,28.11,16.819,,155.31,138.56,25.22,27.44,24.663,
,1.0386,,0.00275,0.15366,0.04982,,-0.03352,-0.00035,-0.00917,0.99940,,0.00000,0.00000,0.00000,-0.17778,-0.07693,0.98106,,0.55382,,-0.03150,0.00000,0.00000,-0.12478,-0.09343,0.98778,,0.03150,0.00000,0.00000,-0.23238,-0.06418,0.97050,,-0.03150,0.00000,0.00000,-0.13885,-0.08590,0.98658,,0.03150,0.00000,0.00000,-0.23133,-0.07173,0.97023,,Opened,,Opened,,1.94,,1.90,,,,2.062,Data_LowAccuracy,4.436,,1,,0,,66.27,,68.02,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.13609,-0.08521,,-0.24381,-0.06433,,227.29,168.90,201.83,170.78,176.38,172.85,150.92,173.30,125.46,171.36,100.00,167.22,74.54,162.12,100.00,131.66,125.46,115.75,150.92,111.26,176.38,117.30,201.83,135.29,,90.14,168.59,117.20,169.02,144.25,169.43,171.30,169.65,198.35,169.65,225.41,169.53,252.46,169.48,225.41,134.57,198.35,116.32,171.30,108.77,144.25,111.16,117.20,127.91,,144.39,141.81,25.41,28.16,15.256,,155.71,138.63,25.39,27.52,30.265,
,1.0534,,0.00275,0.15366,0.04981,,-0.03356,-0.00031,-0.00917,0.99939,,0.00000,0.00000,0.00000,-0.16907,-0.07355,0.98286,,0.55841,,-0.03150,0.00000,0.00000,-0.12307,-0.08050,0.98913,,0.03150,0.00000,0.00000,-0.20998,-0.06701,0.97541,,-0.03150,0.00000,0.00000,-0.11319,-0.06687,0.99132,,0.03150,0.00000,0.00000,-0.18889,-0.06915,0.97956,,Opened,,Opened,,1.95,,1.93,,,,2.272,,4.103,,1,,0,,66.28,,68.00,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.13425,-0.07642,,-0.22171,-0.06707,,227.29,168.90,201.83,170.78,176.38,172.85,150.92,173.30,125.46,171.36,100.00,167.22,74.54,162.12,100.00,131.66,125.46,115.75,150.92,111.26,176.38,117.30,201.83,135.29,,91.39,168.51,118.34,169.39,145.30,170.30,172.25,170.79,199.21,170.71,226.16,170.23,253.12,169.83,226.16,134.70,199.21,116.24,172.25,108.77,145.30,111.46,118.34,128.39,,145.34,141.74,25.51,27.97,13.489,,156.71,138.59,25.72,27.87,24.508,
,1.0675,,0.00276,0.15366,0.04980,,-0.03358,-0.00025,-0.00918,0.99939,,0.00000,0.00000,0.00000,-0.16527,-0.07139,0.98366,,0.55676,,-0.03150,0.00000,0.00000,-0.11959,-0.07753,0.98979,,0.03150,0.00000,0.00000,-0.20751,-0.06574,0.97602,,-0.03150,0.00000,0.00000,-0.10830,-0.06767,0.99181,,0.03150,0.00000,0.00000,-0.19669,-0.06005,0.97862,,Opened,,Opened,,1.96,,1.92,,,,2.154,,3.378,,1,,0,,66.27,,68.16,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.13087,-0.07369,,-0.21868,-0.06600,,227.29,168.90,201.83,170.78,176.38,172.85,150.92,173.30,125.46,171.36,100.00,167.22,74.54,162.12,100.00,131.66,125.46,115.75,150.92,111.26,176.38,117.30,201.83,135.29,,91.39,168.51,118.34,169.39,145.30,170.30,172.25,170.79,199.21,170.71,226.16,170.23,253.12,169.83,226.16,134.70,199.21,116.24,172.25,108.77,145.30,111.46,118.34,128.39,,145.53,141.74,25.76,28.14,12.274,,157.01,138.50,25.82,27.51,29.062,
,1.0819,,0.00277,0.15366,0.04980,,-0.03358,-0.00018,-0.00919,0.99939,,0.00000,0.00000,0.00000,-0.15556,-0.07068,0.98530,,0.55015,,-0.03150,0.00000,0.00000,-0.11337,-0.07513,0.99071,,0.03150,0.00000,0.00000,-0.19582,-0.06648,0.97838,,-0.03150,0.00000,0.00000,-0.10345,-0.08001,0.99141,,0.03150,0.00000,0.00000,-0.18136,-0.06963,0.98095,,Opened,,Opened,,1.95,,1.92,,,,2.184,,3.261,,1,,0,,66.26,,68.01,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.12464,-0.07111,,-0.20528,-0.06687,,227.29,168.90,201.83,170.78,176.38,172.85,150.92,173.30,125.46,171.36,100.00,167.22,74.54,162.12,100.00,131.66,125.46,115.75,150.92,111.26,176.38,117.30,201.83,135.29,,91.39,168.51,118.34,169.39,145.30,170.30,172.25,170.79,199.21,170.71,226.16,170.23,253.12,169.83,226.16,134.70,199.21,116.24,172.25,108.77,145.30,111.46,118.34,128.39,,146.28,141.74,25.70,27.90,15.269,,157.55,138.70,25.73,27.67,13.329,
,1.0961,,0.00279,0.15366,0.04980,,-0.03357,-0.00012,-0.00922,0.99939,,0.00000,0.00000,0.00000,-0.14625,-0.06834,0.98688,,0.59464,,-0.03150,0.00000,0.00000,-0.11021,-0.07453,0.99111,,0.03150,0.00000,0.00000,-0.17874,-0.06166,0.98196,,-0.03150,0.00000,0.00000,-0.10215,-0.07043,0.99227,,0.03150,0.00000,0.00000,-0.16008,-0.05589,0.98552,,Opened,,Opened,,1.96,,1.92,,,,1.970,,3.085,,1,,0,,66.35,,67.85,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.12103,-0.07018,,-0.18665,-0.06258,,226.50,170.46,201.20,171.18,175.90,172.73,150.60,173.08,125.29,171.28,99.99,167.44,74.69,162.78,99.99,131.58,125.29,115.80,150.60,111.41,175.90,117.33,201.20,135.41,,91.39,168.51,118.34,169.39,145.30,170.30,172.25,170.79,199.21,170.71,226.16,170.23,253.12,169.83,226.16,134.70,199.21,116.24,172.25,108.77,145.30,111.46,118.34,128.39,,146.64,141.63,25.88,28.08,13.484,,158.33,138.32,26.14,27.26,36.437,
,1.1105,,0.00280,0.15366,0.04980,,-0.03357,-0.00009,-0.00924,0.99939,,0.00000,0.00000,0.00000,-0.13990,-0.06590,0.98797,,0.56601,,-0.03150,0.00000,0.00000,-0.10500,-0.07257,0.99182,,0.03150,0.00000,0.00000,-0.17303,-0.05920,0.98314,,-0.03150,0.00000,0.00000,-0.08987,-0.06664,0.99372,,0.03150,0.00000,0.00000,-0.15766,-0.05225,0.98611,,Opened,,Opened,,1.97,,1.92,,,,1.990,,2.721,,1,,0,,66.29,,67.91,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.11551,-0.06819,,-0.18000,-0.06023,,226.50,170.46,201.20,171.18,175.90,172.73,150.60,173.08,125.29,171.28,99.99,167.44,74.69,162.78,99.99,131.58,125.29,115.80,150.60,111.41,175.90,117.33,201.20,135.41,,91.39,168.51,118.34,169.39,145.30,170.30,172.25,170.79,199.21,170.71,226.16,170.23,253.12,169.83,226.16,134.70,199.21,116.24,172.25,108.77,145.30,111.46,118.34,128.39,,147.03,141.51,25.72,28.32,11.471,,158.43,138.23,26.42,26.94,28.591,
,1.1246,,0.00280,0.15366,0.04980,,-0.03357,-0.00009,-0.00926,0.99939,,0.00000,0.00000,0.00000,-0.13483,-0.06500,0.98874,,0.55247,,-0.03150,0.00000,0.00000,-0.09819,-0.07165,0.99259,,0.03150,0.00000,0.00000,-0.17000,-0.05836,0.98371,,-0.03150,0.00000,0.00000,-0.08086,-0.06915,0.99432,,0.03150,0.00000,0.00000,-0.15720,-0.05503,0.98603,,Opened,,Opened,,1.96,,1.91,,,,1.678,,2.367,,1,,0,,66.26,,67.94,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.10832,-0.06709,,-0.17629,-0.05946,,226.50,170.46,201.20,171.18,175.90,172.73,150.60,173.08,125.29,171.28,99.99,167.44,74.69,162.78,99.99,131.58,125.29,115.80,150.60,111.41,175.90,117.33,201.20,135.41,,91.39,168.51,118.34,169.39,145.30,170.30,172.25,170.79,199.21,170.71,226.16,170.23,253.12,169.83,226.16,134.70,199.21,116.24,172.25,108.77,145.30,111.46,118.34,128.39,,147.37,141.63,25.72,28.07,9.465,,158.64,138.25,26.00,26.99,11.126,
,1.1387,,0.00281,0.15366,0.04980,,-0.03359,-0.00010,-0.00928,0.99939,,0.00000,0.00000,0.00000,-0.13017,-0.06484,0.98937,,0.64468,,-0.03150,0.00000,0.00000,-0.09328,-0.07312,0.99295,,0.03150,0.00000,0.00000,-0.16517,-0.05733,0.98460,,-0.03150,0.00000,0.00000,-0.09212,-0.08640,0.99199,,0.03150,0.00000,0.00000,-0.15239,-0.05522,0.98678,,Opened,,Opened,,1.97,,1.90,,,,1.679,,2.359,,1,,0,,66.44,,67.76,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.10275,-0.06750,,-0.17034,-0.05836,,226.50,170.46,201.20,171.18,175.90,172.73,150.60,173.08,125.29,171.28,99.99,167.44,74.69,162.78,99.99,131.58,125.29,115.80,150.60,111.41,175.90,117.33,201.20,135.41,,91.39,168.51,118.34,169.39,145.30,170.30,172.25,170.79,199.21,170.71,226.16,170.23,253.12,169.83,226.16,134.70,199.21,116.24,172.25,108.77,145.30,111.46,118.34,128.39,,147.17,141.66,27.50,26.77,81.160,,159.34,138.19,26.08,26.78,19.582,
,1.1533,,0.00281,0.15367,0.04979,,-0.03361,-0.00010,-0.00929,0.99939,,0.00000,0.00000,0.00000,-0.11652,-0.06717,0.99091,,0.58719,,-0.03150,0.00000,0.00000,-0.08253,-0.07559,0.99372,,0.03150,0.00000,0.00000,-0.14957,-0.05884,0.98700,,-0.03150,0.00000,0.00000,-0.06699,-0.08230,0.99435,,0.03150,0.00000,0.00000,-0.13045,-0.06017,0.98963,,Opened,,Opened,,1.93,,1.86,,,,1.491,,2.426,,1,,0,,66.33,,67.89,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.09151,-0.06962,,-0.15357,-0.05961,,226.50,170.46,201.20,171.18,175.90,172.73,150.60,173.08,125.29,171.28,99.99,167.44,74.69,162.78,99.99,131.58,125.29,115.80,150.60,111.41,175.90,117.33,201.20,135.41,,91.48,168.27,118.77,169.16,146.06,170.01,173.34,170.61,200.63,170.87,227.92,170.82,255.21,170.65,227.92,134.27,200.63,115.54,173.34,108.41,146.06,111.65,118.77,128.81,,148.35,141.44,25.45,27.67,14.799,,160.03,138.21,24.85,26.93,5.335,
,1.1673,,0.00283,0.15367,0.04979,,-0.03362,-0.00007,-0.00933,0.99939,,0.00000,0.00000,0.00000,-0.11186,-0.06907,0.99132,,0.60249,,-0.03150,0.00000,0.00000,-0.07989,-0.07614,0.99389,,0.03150,0.00000,0.00000,-0.14258,-0.06278,0.98779,,-0.03150,0.00000,0.00000,-0.06758,-0.07863,0.99461,,0.03150,0.00000,0.00000,-0.12659,-0.07189,0.98935,,Opened,,Opened,,1.93,,1.89,,,,1.321,,2.229,,1,,0,,66.36,,67.90,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.08859,-0.07011,,-0.14620,-0.06298,,226.50,170.46,201.20,171.18,175.90,172.73,150.60,173.08,125.29,171.28,99.99,167.44,74.69,162.78,99.99,131.58,125.29,115.80,150.60,111.41,175.90,117.33,201.20,135.41,,91.48,168.27,118.77,169.16,146.06,170.01,173.34,170.61,200.63,170.87,227.92,170.82,255.21,170.65,227.92,134.27,200.63,115.54,173.34,108.41,146.06,111.65,118.77,128.81,,148.51,141.33,27.01,26.11,82.341,,160.35,138.55,26.45,26.23,71.198,
,1.1818,,0.00285,0.15366,0.04979,,-0.03360,-0.00006,-0.00939,0.99939,,0.00000,0.00000,0.00000,-0.10183,-0.06908,0.99240,,0.60249,,-0.03150,0.00000,0.00000,-0.07206,-0.07697,0.99443,,0.03150,0.00000,0.00000,-0.13081,-0.06147,0.98950,,-0.03150,0.00000,0.00000,-0.05391,-0.07879,0.99543,,0.03150,0.00000,0.00000,-0.11083,-0.05917,0.99208,,Opened,,Opened,,1.92,,1.85,,,,1.037,,2.302,,1,,0,,66.36,,67.90,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.08052,-0.07078,,-0.13369,-0.06188,,227.97,170.20,202.27,171.07,176.57,172.81,150.87,173.20,125.18,171.26,99.48,167.27,73.78,162.72,99.48,131.40,125.18,115.27,150.87,110.67,176.57,116.65,202.27,134.98,,91.48,168.27,118.77,169.16,146.06,170.01,173.34,170.61,200.63,170.87,227.92,170.82,255.21,170.65,227.92,134.27,200.63,115.54,173.34,108.41,146.06,111.65,118.77,128.81,,149.21,141.24,25.28,27.36,5.605,,160.94,138.20,24.92,26.65,3.399,
,1.1959,,0.00286,0.15366,0.04980,,-0.03358,-0.00006,-0.00944,0.99939,,0.00000,0.00000,0.00000,-0.10641,-0.06534,0.99217,,0.50883,,-0.03150,0.00000,0.00000,-0.06933,-0.07357,0.99488,,0.03150,0.00000,0.00000,-0.15060,-0.05693,0.98695,,-0.03150,0.00000,0.00000,-0.07201,-0.05942,0.99563,,0.03150,0.00000,0.00000,-0.17168,-0.05197,0.98378,,Opened,,Opened,,1.90,,1.89,,,,0.603,Data_LowAccuracy,2.175,,1,,0,,66.15,,68.15,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.07716,-0.06843,,-0.15109,-0.05818,,227.97,170.20,202.27,171.07,176.57,172.81,150.87,173.20,125.18,171.26,99.48,167.27,73.78,162.72,99.48,131.40,125.18,115.27,150.87,110.67,176.57,116.65,202.27,134.98,,91.48,168.27,118.77,169.16,146.06,170.01,173.34,170.61,200.63,170.87,227.92,170.82,255.21,170.65,227.92,134.27,200.63,115.54,173.34,108.41,146.06,111.65,118.77,128.81,,147.58,141.30,25.14,27.01,22.894,,158.44,137.91,26.28,25.96,72.122,
